age,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,location
21,144317.67,5,9,36118.79,4013.198888888889,0.040180471161963,0.1403449561848555,0.0,0.1527451501005432,0.0,0.0453725055573567,0.0,0.1363860749488008,0.4849708420464804,Imo
37,36236.485,128,6,67795.64,11299.273333333333,0.1829060098850014,0.1264624096770825,0.206890885608573,0.0,0.0,0.3849867041597365,0.0987539906696064,0.0,0.0,Unknown
38,6651.32,31,8,33984.33,4248.04125,0.1102964219097448,0.0921354047586049,0.3962488005501359,0.1101148676463534,0.0,0.0270136265743653,0.2641908785607955,0.0,0.0,Kwara
50,43718.06,13,12,124693.32,10391.11,0.0103544440071047,0.2341238488156382,0.1454859811255326,0.1566767169243709,0.0,0.0517869762389837,0.0047206217622563,0.0,0.3968514111261133,Imo
35,75543.63,78,4,16583.41,4145.8525,0.1994993791988499,0.0,0.3408551076045276,0.0,0.0,0.0,0.0,0.0,0.4596455131966224,Cross River
25,14862.75,202,3,3714.44,1238.1466666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453268864216409,0.5546731135783591,Anambra
37,25117.41,75,8,152126.68,19015.835,0.0,0.0,0.3131223267345347,0.0,0.0,0.4752007340198314,0.0186582655981186,0.1104944247780862,0.082524248869429,Kwara
37,59963.7,31,9,88685.05,9853.894444444444,0.0,0.6559966984288783,0.0,0.0679660213305399,0.0,0.0,0.0,0.079674308127469,0.1963629721131126,Unknown
37,140613.91,461,2,4832.15,2416.075,0.0,0.1056610411514543,0.0,0.0,0.0,0.0,0.0,0.0,0.8943389588485458,Unknown
43,12326.13,327,6,116659.93,19443.321666666667,0.1130845869700076,0.0,0.0,0.0,0.0,0.0,0.0044447995125661,0.4643855006599096,0.4180851128575167,Abuja FCT
27,10207.96,59,8,81443.74,10180.4675,0.427340763083817,0.0,0.0694381176502945,0.0,0.0,0.3066266357610787,0.0374954539170229,0.0604846977803327,0.0986143318074538,Lagos
52,61247.88,164,9,146006.18000000002,16222.908888888893,0.0,0.122665698123189,0.5957466320946141,0.0138471535930876,0.0,0.204628393126921,0.0,0.0510946180497291,0.012017505012459,Lagos
60,75354.4,8,8,86584.02,10823.0025,0.0,0.388173013911805,0.0,0.0,0.0,0.1289012683864759,0.0511415385887603,0.1733078459512506,0.2584763331617081,Kwara
37,36236.485,7,6,37266.01,6211.001666666666,0.0,0.4056683288605354,0.1369813940370863,0.1361777126126462,0.0,0.0,0.3211725644897321,0.0,0.0,Unknown
18,15114.58,95,6,33149.015,5524.8358333333335,0.1861678242928184,0.1527932277927413,0.2142365316133827,0.0,0.0,0.0564876512922028,0.3903147650088547,0.0,0.0,Lagos
52,23973.77,40,5,36112.39,7222.478,0.0,0.3342451164267997,0.0,0.0,0.0,0.2989724579292592,0.0344892708568998,0.3322931547870413,0.0,Delta
34,42852.61,23,8,204062.94,25507.8675,0.0,0.0,0.2131892248538612,0.0139369745432463,0.0,0.5016778156778492,0.2711959849250432,0.0,0.0,Oyo
62,40739.99,317,5,48188.76,9637.752,0.0,0.0,0.1386970737574488,0.0191416006554225,0.0,0.7154712011680732,0.0,0.0308937187842144,0.0957964056348409,Edo
18,15693.51,135,7,51917.78,7416.825714285714,0.0,0.577612717647018,0.0426356828046191,0.0,0.0,0.0,0.0,0.3797515995483628,0.0,Kano
60,56697.19,106,8,80976.11,10122.01375,0.0,0.0221410981584568,0.1898224056453193,0.5493559767195535,0.0,0.0,0.1608846115230776,0.0234777886959499,0.0543181192576427,Cross River
39,199570.37,92,6,54522.31,9087.051666666666,0.0,0.0816687700869607,0.2017588763205374,0.3796930100723906,0.0,0.0,0.1775983079220231,0.0,0.1592810355980881,Anambra
37,36236.485,3,5,13537.29,2707.458,0.0,0.4104721107400373,0.0,0.3049930968458236,0.0,0.0,0.0,0.257644624588821,0.026890167825318,Unknown
32,47212.33,65,5,39658.98,7931.796,0.0,0.0,0.0114586910707234,0.0,0.0,0.1357692507472456,0.0,0.243719329140588,0.6090527290414428,Delta
28,34154.65,23,8,58442.71,7305.33875,0.1650121974152122,0.0,0.3821285837018851,0.0111166987294052,0.0,0.261188948972421,0.0861050077931019,0.0,0.0944485633879742,Kano
53,13843.19,194,7,139516.02000000002,19930.860000000004,0.0,0.0,0.0,0.1484952767431295,0.0,0.0,0.0823068920687387,0.7625752225443359,0.0066226086437958,Rivers
30,203821.66,16,6,147339.53,24556.588333333333,0.0167850406472723,0.041351224617046,0.0,0.0114595858966022,0.0,0.5586508250705021,0.1343598014735081,0.0,0.237393522295069,Kwara
31,167237.72,43,5,24336.09,4867.218,0.0966757601570342,0.0,0.7112161403084883,0.0,0.0,0.0,0.1921080995344773,0.0,0.0,Abuja FCT
26,78553.0,19,5,49813.64,9962.728,0.0,0.4046614541719898,0.0,0.5701004785034782,0.0,0.0252380673245319,0.0,0.0,0.0,Imo
44,35182.42,17,9,33637.850000000006,3737.5388888888897,0.034952590608496,0.2834283403963095,0.1435936006611599,0.2152155979053358,0.1601918671972197,0.0873206819104074,0.0327140408795449,0.0,0.0425832804415264,Lagos
51,94802.11,99,2,64400.33,32200.165,0.0,0.0,0.0,0.9715148975168296,0.0,0.0284851024831705,0.0,0.0,0.0,Delta
38,12059.33,34,9,519248.8241500111,57694.31379444568,0.0,0.0189773371487754,0.035892984506048,0.0,0.0,0.0053329345608686,0.9206060792386312,0.0191906645456768,0.0,Delta
38,226211.25,182,4,11126.85,2781.7125,0.0,0.0,0.0,0.0,0.0,0.1729617996108512,0.4802482283844933,0.084466852703146,0.2623231193015094,Ogun
37,8070.26,2,5,54993.92,10998.784,0.0,0.0,0.0,0.0,0.0,0.3252168603365609,0.0,0.6005407506866214,0.0742423889768178,Rivers
19,27083.57,294,6,50076.57,8346.095,0.0,0.0,0.0160166720683944,0.5124911710206989,0.0,0.0,0.0,0.0814614499355686,0.3900307069753378,Kwara
59,59037.1,7,9,99329.85,11036.65,0.1566630776146344,0.0,0.5150426583751007,0.0509918216930761,0.0,0.1547247881679072,0.0569242780493476,0.0656533760999337,0.0,Abuja FCT
66,30486.84,189,9,137098.66,15233.184444444443,0.0959393038560697,0.0,0.0,0.0,0.0,0.0031208911888708,0.3696920888942313,0.5312477160608281,0.0,Lagos
59,56057.81,178,3,18510.93,6170.31,0.0,0.4184706008828297,0.0,0.3139842244554974,0.0,0.0,0.2675451746616729,0.0,0.0,Kaduna
39,198491.57,56,7,59049.24999999999,8435.607142857141,0.7105368823482093,0.0118152220392299,0.1547523465581696,0.0,0.0,0.0,0.0,0.0,0.122895549054391,Delta
38,4820.6,109,9,65556.69,7284.076666666667,0.0391192721902219,0.0,0.1375928223343796,0.0,0.0,0.0,0.10383989795702,0.0416149747645892,0.677833032753789,Enugu
33,36404.76,23,7,81902.64,11700.377142857144,0.0,0.2905927086111022,0.1838252100298598,0.0,0.0,0.1741214935196228,0.3032484667160912,0.0,0.0482121211233239,Kwara
18,55874.75,40,5,35706.1,7141.219999999999,0.4669574666513564,0.0,0.0,0.0,0.0,0.0,0.2646544988111274,0.268388034537516,0.0,Ogun
37,9741.72,28,4,34817.89,8704.4725,0.1243329219547767,0.7552913171935463,0.0,0.0,0.0629739481628553,0.0,0.0574018126888217,0.0,0.0,Unknown
27,17190.68,29,3,12987.97,4329.323333333334,0.4417965240141454,0.0,0.0,0.0,0.0,0.0,0.012004185411577,0.0,0.5461992905742775,Imo
24,60123.12,197,3,6763.77,2254.59,0.1085651936715766,0.0,0.0,0.0,0.4419547086905675,0.4494800976378557,0.0,0.0,0.0,Ogun
45,104671.24,123,5,953140.3683000222,190628.07366000445,0.0,0.0019151323988676,0.0,0.0,0.0,0.4963107112898054,0.0,0.4932804440846178,0.0084937122267091,Ogun
70,20252.72,198,5,160869.94,32173.988,0.0,0.0,0.1182550947678603,0.0,0.0,0.8103437472532159,0.0,0.0714011579789238,0.0,Edo
35,227141.76,187,6,56838.43,9473.071666666669,0.5229644801941221,0.3035984632228581,0.0,0.0665787214741856,0.0,0.0,0.0,0.0,0.1068583351088339,Kwara
27,9169.6,26,9,116516.39,12946.265555555556,0.1412757466996703,0.0443208032792639,0.2712914466368207,0.22978861600501,0.0,0.0146480679670902,0.0,0.0,0.2986753194121445,Rivers
42,4992.79,120,5,26815.17,5363.034000000001,0.0,0.30844555525846,0.2880022763234393,0.0,0.0,0.2618323881593889,0.1417197802587117,0.0,0.0,Oyo
19,62882.4,329,4,19959.56,4989.889999999999,0.4629781418027252,0.0,0.0,0.0,0.0,0.0947490826451084,0.0,0.4422727755521665,0.0,Delta
48,11429.63,47,7,60552.4,8650.342857142856,0.0755852782053229,0.0,0.0,0.0,0.5592856765380066,0.184111942714079,0.0,0.1810171025425912,0.0,Delta
36,5565.11,98,5,21914.47,4382.894,0.0,0.4289179706376654,0.0,0.0,0.0,0.2227610341477571,0.0872405310281289,0.1448554311375086,0.1162250330489398,Edo
18,177878.04,8,11,211470.84,19224.62181818182,0.5497141828159381,0.0,0.031647483880047,0.0623557366112509,0.0,0.018884494902465,0.0750973987713861,0.008408440615264,0.2538922624036486,Abuja FCT
25,32047.25,3,10,55299.88,5529.987999999999,0.2381451822318602,0.2788778203497006,0.0,0.3396698148350412,0.0,0.0,0.1226736839211947,0.0206334986622032,0.0,Delta
24,8201.42,213,5,20231.645,4046.329,0.0,0.4897785128198919,0.0,0.3004071097530626,0.0,0.0902981443179731,0.0,0.0,0.1195162331090724,Lagos
36,48566.78,21,7,38265.76,5466.537142857143,0.3847455270717215,0.0164099706892009,0.3203386003570816,0.0,0.0,0.2785059018819958,0.0,0.0,0.0,Enugu
49,103124.72,697,1,11433.75,11433.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Delta
41,34325.39,190,5,127507.25,25501.45,0.0465846451868423,0.0,0.0,0.3910214517213727,0.0,0.5044681772997222,0.0267200492521013,0.0,0.0312056765399614,Imo
27,9497.53,10,7,53550.61,7650.087142857143,0.2817153716829743,0.0,0.1146203563320753,0.0,0.0,0.0590476933876196,0.0,0.5446165785973306,0.0,Anambra
37,13165.38,1,4,16973.08,4243.27,0.0,0.4667703210024344,0.4850710654754469,0.0376625809811772,0.0,0.0,0.0,0.0,0.0104960325409413,Lagos
18,96940.93,1,5,29002.63,5800.526,0.0890050316126503,0.0,0.0,0.0,0.0,0.0,0.0443187393694985,0.0,0.8666762290178512,Ogun
28,69887.66,121,6,43150.61,7191.768333333333,0.0,0.7123007067571002,0.2033062800270958,0.0,0.0,0.0,0.0635214658610851,0.0,0.0208715473547187,Edo
40,192965.02,371,4,134722.75,33680.6875,0.0,0.893213210092579,0.0,0.0,0.0291669372841632,0.0776198526232577,0.0,0.0,0.0,Oyo
18,141565.21,104,7,150428.37,21489.76714285714,0.0632054312627332,0.1449422073775046,0.1489205792763692,0.0,0.0,0.0,0.6429317820833929,0.0,0.0,Edo
46,10263.27,23,4,10081.16,2520.29,0.0,0.0,0.0,0.2436515242293545,0.0,0.0,0.1797362605097032,0.5766122152609422,0.0,Enugu
63,36463.43,19,6,45098.39,7516.398333333333,0.5709966586390335,0.0,0.1586526703059688,0.0,0.0,0.1059441368084315,0.0,0.1644065342465662,0.0,Edo
47,80017.79,201,6,45084.53,7514.088333333333,0.0,0.4550729485258025,0.421783702746818,0.0442927984388436,0.0,0.0,0.0,0.0,0.0788505502885357,Ogun
37,31321.3,95,3,6337.76,2112.5866666666666,0.1015989876549443,0.0,0.0,0.0,0.0,0.0,0.1885524223069349,0.7098485900381207,0.0,Anambra
22,68651.67,141,4,48123.45,12030.8625,0.0,0.3691077842507135,0.0,0.0,0.0,0.2625875742491446,0.0,0.2118518102920717,0.15645283120807,Anambra
35,49525.34,55,4,44374.54,11093.635,0.0,0.4535359690489186,0.0,0.0,0.0,0.0,0.5464640309510814,0.0,0.0,Enugu
37,36236.485,141,11,56039.59,5094.508181818182,0.0085259367529277,0.4358399124618863,0.3184628938220283,0.0356064346652072,0.0496261660729495,0.0465925964126432,0.0690217398093026,0.0363243200030549,0.0,Unknown
44,16299.68,200,11,556439.5041500111,50585.40946818283,0.0044333480667737,0.0,0.0557177370922998,0.0172197874675282,0.0,0.0150521484142182,0.8681477331267611,0.0,0.0394292458324187,Oyo
45,12418.14,226,4,18683.0,4670.75,0.334209174115506,0.0,0.0,0.6263795964245572,0.0,0.0394112294599368,0.0,0.0,0.0,Oyo
35,105483.12,45,12,85660.79999999999,7138.399999999999,0.0,0.425547391572341,0.0,0.0120630440061264,0.0,0.0,0.2012369718704471,0.2766364544809294,0.0845161380701557,Enugu
27,21661.62,41,10,76856.11,7685.611,0.0,0.2947470279200964,0.1006064449527825,0.0103398415558632,0.0,0.1750115898397668,0.013990819988157,0.0,0.4053042757433339,Kaduna
18,128707.05,120,7,59142.14,8448.877142857144,0.1036387929148319,0.0,0.1342141153499011,0.0419323683586694,0.0,0.5073715628146023,0.0256365427426197,0.0,0.1872066178193754,Kano
18,347412.89,51,6,57609.53,9601.588333333331,0.1542126797423968,0.0,0.0281017741335504,0.0,0.0,0.0,0.6099249551246122,0.0421058807457724,0.1656547102536681,Cross River
25,142596.05,335,3,9836.21,3278.736666666666,0.1690590176500908,0.0,0.0,0.0,0.0,0.3505547360212927,0.0,0.4803862463286164,0.0,Anambra
37,21961.79,39,8,539246.8941500111,67405.86176875139,0.0184551457003506,0.0,0.0552869387351656,0.0397968541549541,0.0,0.0054803468171258,0.0054279403956766,0.8718928365662826,0.0036599376304445,Lagos
51,46423.58,231,5,109628.97,21925.794,0.0,0.0,0.0,0.0,0.0,0.319101967299337,0.070302858815512,0.0,0.6105951738851509,Imo
18,12346.88,37,10,74618.6,7461.860000000001,0.0,0.1800451898052228,0.1552465471075576,0.1303452490397836,0.0,0.0142786114990096,0.3314420265188572,0.0,0.188642376029569,Rivers
18,3122.8,53,5,29182.04,5836.408,0.0,0.171734738215697,0.0,0.5373270682926896,0.0,0.0,0.1146969163225052,0.0,0.1762412771691081,Plateau
33,5148.29,156,7,124853.32,17836.18857142857,0.0,0.2329259646439518,0.0,0.393318335467571,0.0,0.2690922436023327,0.1046634562861444,0.0,0.0,Imo
32,9544.43,105,10,369739.45,36973.945,0.0759424778719176,0.0167720268962373,0.5308805430418637,0.0052727670796286,0.0,0.020907966407155,0.0,0.3441145109076134,0.0061097077955841,Kaduna
40,59524.34,90,5,85902.54,17180.507999999998,0.0,0.0336086686144554,0.0324551520828138,0.0,0.0,0.0,0.0,0.8777710181794391,0.0561651611232915,Anambra
39,11278.57,43,6,71293.09,11882.181666666664,0.0358985702541438,0.0,0.2106723105984044,0.1476265091048796,0.0,0.0,0.0,0.039765705203688,0.5660369048388841,Rivers
54,11359.99,51,12,165805.0,13817.083333333334,0.0476238955399414,0.0020247881547601,0.3843081330478574,0.0,0.0363214016465124,0.0,0.5297217816109284,0.0,0.0,Rivers
37,129640.07,71,5,23337.88,4667.576,0.0753577445766282,0.0,0.0,0.0,0.0,0.1487058807398101,0.5709511746568241,0.0,0.2049852000267376,Ogun
34,60662.1,5,5,16803.04,3360.608,0.6155600415162971,0.0,0.3361141793389767,0.0,0.0,0.0483257791447261,0.0,0.0,0.0,Edo
43,30659.7,2,8,76265.1,9533.1375,0.0,0.510638417834632,0.0,0.0697754280791607,0.0,0.0,0.0,0.3052078867004698,0.1143782673857373,Kaduna
26,26999.05,5,5,47411.66,9482.332,0.1677104324126175,0.0,0.5698003402538532,0.2624892273335293,0.0,0.0,0.0,0.0,0.0,Abuja FCT
66,7585.16,287,5,511340.7841500111,102268.15683000222,0.0,0.0538644889157124,0.9194758539191342,0.0,0.0,0.0,0.0079274138219547,0.0,0.0187322433431986,Anambra
36,156119.39,27,5,29887.910000000003,5977.582,0.0,0.0,0.0,0.8185955458243819,0.0,0.0,0.0368028410149789,0.1446016131606392,0.0,Rivers
18,90085.63,83,10,95255.8,9525.58,0.6876677325685155,0.0167673779444401,0.0132915790954461,0.0060884481574875,0.1072149937326651,0.0,0.0971880977326315,0.0673672364307475,0.0044145343380665,Edo
24,24086.46,3,5,38111.51,7622.302000000001,0.0,0.0,0.0,0.5916852940227243,0.0,0.0,0.1628922601072484,0.1025606175142365,0.1428618283557906,Lagos
19,87857.39,143,3,11254.37,3751.456666666667,0.0,0.0,0.4554026569234884,0.0,0.0,0.0,0.5445973430765116,0.0,0.0,Enugu
24,65646.05,52,3,55546.62,18515.54,0.9238826772898152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761173227101847,Plateau
53,7057.08,138,5,53068.1,10613.62,0.3601397072817757,0.0,0.4432779767883154,0.0,0.0,0.074501442486164,0.0,0.0,0.1220808734437449,Kano
48,66264.32,100,7,67312.75,9616.107142857143,0.0,0.0438187416202725,0.0,0.0,0.4102051988664852,0.0634994113299486,0.0747586452789404,0.0,0.4077180029043531,Cross River
46,6412.27,138,8,55218.94,6902.3675,0.0583787012209941,0.0463504007863968,0.0,0.0,0.0,0.4957462059213741,0.0382091724325023,0.3613155196387326,0.0,Kaduna
52,19374.2,52,7,18212.1,2601.728571428572,0.1828646888607025,0.0,0.0,0.2403918274114462,0.0,0.3962398625089912,0.1368447350937014,0.0436588861251585,0.0,Oyo
38,18752.59,25,3,8054.019999999999,2684.673333333333,0.0,0.1821214747418059,0.5984626310836079,0.0,0.0,0.0,0.2194158941745861,0.0,0.0,Imo
26,14803.35,65,4,14047.35,3511.8375,0.0,0.0,0.052449038430736,0.0,0.0,0.0,0.9268082592090324,0.0,0.0207427023602316,Delta
30,18883.66,28,8,52211.7,6526.4625,0.1068201188622473,0.0960700379416873,0.0070068586159807,0.0,0.0,0.0454459441083128,0.0,0.4386534052712322,0.3060036352005393,Rivers
36,22981.31,44,11,122905.61,11173.237272727272,0.2307705075464008,0.0820378337490046,0.0277151710161969,0.0848163074085877,0.0,0.0877034010083022,0.0469445617657322,0.4400122175057753,0.0,Edo
50,138736.02,259,4,89219.89,22304.9725,0.0,0.1372526910759473,0.0,0.1993995957627833,0.0,0.1325959940098559,0.5307517191514134,0.0,0.0,Imo
44,28462.29,81,6,64654.56,10775.76,0.0221543538460396,0.0,0.042184031567147,0.0375070219331784,0.0,0.0,0.6964565221695113,0.0,0.2016980704841236,Oyo
25,3399.12,59,7,82114.23000000001,11730.604285714287,0.0,0.0,0.0,0.3294616536013307,0.3429287469419125,0.0,0.0,0.0,0.3276095994567567,Oyo
50,1501.35,159,5,50650.4,10130.08,0.3013490515375989,0.0,0.0,0.433173281948415,0.0,0.0,0.0,0.1787517966294441,0.0867258698845418,Ogun
35,25746.78,134,8,88922.31,11115.28875,0.0228916680189707,0.0633216793400891,0.0,0.592704350572989,0.0,0.1182572742431005,0.0,0.0,0.2028250278248506,Edo
58,34455.39,533,3,18868.69,6289.563333333333,0.0,0.0,0.0,0.6289201847081064,0.0,0.0,0.0,0.3710798152918936,0.0,Plateau
39,22644.08,42,7,35445.090000000004,5063.584285714286,0.214060960206336,0.0,0.0,0.5200514373076779,0.0,0.2533583635984561,0.0,0.0,0.0125292388875299,Oyo
73,91940.92,1,6,101535.91,16922.65166666667,0.0774890381146926,0.0,0.2036934519028785,0.0055834433354662,0.0,0.0163210237639077,0.6969130428830548,0.0,0.0,Cross River
50,6749.67,12,11,105262.14,9569.285454545454,0.0318539030272422,0.0,0.2319050325216644,0.0588638992139054,0.0,0.0,0.002095150260103,0.0285025556197128,0.646779459357372,Kwara
35,164779.59,82,5,35479.07,7095.814,0.1675531517596148,0.0,0.0,0.2222563894713136,0.0,0.162125162807255,0.0,0.138845240306468,0.3092200556553482,Edo
56,101977.15,37,8,125698.22,15712.2775,0.0,0.0,0.0049306983026489,0.2175347431331963,0.0,0.0089328233924076,0.5521025675622138,0.0,0.2164991676095334,Delta
37,52995.24,231,5,69916.51,13983.302,0.2132725160337665,0.6246510302073143,0.0913666886404942,0.0,0.0,0.0,0.0707097651184248,0.0,0.0,Anambra
51,28882.01,19,8,101459.06,12682.3825,0.191621921196589,0.0166823938640866,0.6820444620716967,0.0,0.0,0.0569714523276679,0.0246890716314541,0.0,0.0279906989085055,Imo
36,30160.73,65,6,81699.7,13616.616666666669,0.3426557257860188,0.0,0.0,0.2698636592300829,0.0,0.0,0.0829732544917545,0.0,0.3045073604921438,Kaduna
21,19721.83,53,5,49452.33,9890.466,0.0,0.1453355180635573,0.808318232932604,0.0,0.0,0.0,0.0,0.0392988560902994,0.0070473929135391,Edo
48,102764.66,281,5,55459.38,11091.876,0.0,0.85397979566306,0.0,0.0763861766936449,0.0,0.0696340276432949,0.0,0.0,0.0,Enugu
38,12267.09,49,8,47323.74,5915.4675,0.1057376276684809,0.4005909084953978,0.0,0.0,0.0,0.1943916520545502,0.0714537777445316,0.0063959441920693,0.2214300898449699,Delta
29,92751.27,48,11,66184.91,6016.81,0.0918889215079389,0.0203152047800624,0.3748269809538156,0.3143949277864094,0.0226970165858048,0.0,0.0,0.0200293390139837,0.1558476093719852,Enugu
42,9986.67,63,4,19329.72,4832.43,0.0,0.0,0.1793352412761281,0.0,0.325924017523275,0.0,0.4947407412005967,0.0,0.0,Lagos
38,32788.66,6,5,521340.46415001113,104268.09283000222,0.0,0.0510491163262977,0.0,0.9018396546613062,0.0,0.0367057447405305,0.0,0.0104054842718655,0.0,Ogun
28,290536.58,210,3,27367.83,9122.61,0.4668532360804638,0.0,0.0,0.0289993762749914,0.0,0.0,0.5041473876445447,0.0,0.0,Kano
34,25083.72,99,7,202690.24,28955.74857142857,0.0,0.0,0.0,0.0,0.0,0.2078174065016648,0.715304792179436,0.0097500994621151,0.067127701856784,Kano
52,166872.33,73,2,15728.45,7864.225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Anambra
18,52345.15,24,8,606504.6841500112,75813.0855187514,0.7854755562484347,0.1320009755772939,0.0,0.0,0.0,0.0093387737111014,0.0046833438788371,0.0,0.0685013505843329,Ogun
68,23967.61,6,7,31018.69,4431.2414285714285,0.2180369319271703,0.0883712368252817,0.0672794370103959,0.0,0.0,0.2705230298249216,0.0,0.1588107041270924,0.1969786602851377,Oyo
50,38944.63,151,7,107005.42,15286.488571428572,0.0,0.3903043415931642,0.0,0.0082816365750445,0.2144243721486257,0.0166921451268543,0.3702975045563112,0.0,0.0,Cross River
32,4446.55,30,15,91703.73,6113.581999999999,0.2470973645237767,0.0,0.0,0.0651336646829959,0.0,0.0678121816855214,0.0,0.1345494888812047,0.4854073002265011,Delta
43,1275.22,118,5,81502.76000000001,16300.552,0.0298464739108221,0.0,0.0158242493873827,0.3583298283395555,0.0,0.3853890346780894,0.0,0.0,0.2106104136841501,Kwara
38,13534.83,139,10,83456.78,8345.678,0.1723728138085365,0.0,0.0,0.1528732596680581,0.0,0.0520550876753212,0.0,0.0,0.622698838848084,Kaduna
36,36907.02,96,8,220748.28,27593.535,0.5775727448476609,0.3560624798526177,0.0,0.0521499873068093,0.0065300169043219,0.0,0.0076847710885901,0.0,0.0,Rivers
47,37101.18,170,3,74195.19,24731.73,0.0,0.0,0.2474297862165997,0.0,0.0,0.0,0.0,0.557386267222983,0.1951839465604171,Imo
47,100180.55,34,6,47898.51,7983.085,0.1689781164382775,0.0,0.0,0.0,0.0,0.7584490624029849,0.0,0.0725728211587375,0.0,Lagos
18,97201.57,72,7,59029.13,8432.732857142857,0.0198457947796282,0.0,0.0108871670648034,0.0,0.0,0.3906317101404001,0.4957352412275091,0.0,0.0829000867876589,Delta
36,124122.64,110,9,133041.72,14782.413333333334,0.2422556623591457,0.2709559828300475,0.1608841196581042,0.2346917944235838,0.0,0.0533881402014345,0.037824300527684,0.0,0.0,Cross River
18,16451.49,21,5,29355.67,5871.134,0.4347344141693922,0.0,0.1675015422914891,0.0,0.0,0.3977640435391186,0.0,0.0,0.0,Cross River
44,22171.07,15,4,51675.990000000005,12918.9975,0.0,0.0,0.0,0.4952234103304068,0.0,0.2005981888300543,0.3041784008395388,0.0,0.0,Rivers
22,23499.89,64,9,48370.87,5374.541111111111,0.1370851919760798,0.1103050244909798,0.2382661300075851,0.0,0.0,0.201246948835115,0.2479878902322823,0.0651088144579578,0.0,Ogun
59,21964.75,210,3,5300.29,1766.763333333333,0.0,0.2189351903386418,0.0,0.0,0.0,0.0,0.5759118840667209,0.0,0.2051529255946372,Kano
46,16628.11,59,8,140868.53,17608.56625,0.0,0.2794787451817663,0.0,0.1650581574181259,0.0,0.2678021840648156,0.0357227409131052,0.1960542216206842,0.0558839508015026,Edo
33,31694.49,143,4,30170.82,7542.704999999999,0.8365960885385283,0.0,0.0059633778597996,0.0,0.0,0.0,0.0,0.157440533601672,0.0,Rivers
50,58099.58,149,5,31913.37,6382.674,0.0,0.0,0.0,0.1742385714827359,0.0,0.6065335625789442,0.1054297932183282,0.0975766583096677,0.0162214144103239,Kano
29,26001.29,36,9,185048.79,20560.97666666667,0.0674166526568479,0.0202581167917931,0.0,0.6503843661987738,0.0,0.0649320646733221,0.1890593286235484,0.0079494710557145,0.0,Rivers
37,93070.38,81,6,54224.12,9037.353333333334,0.0,0.3627809911898985,0.0,0.0285214402741805,0.0,0.075758536975796,0.45766570301187,0.0752733285482549,0.0,Unknown
32,24606.23,230,3,45348.32,15116.106666666668,0.0,0.0,0.0,0.7519652326701408,0.0,0.0,0.2480347673298591,0.0,0.0,Delta
37,63292.57,43,9,87638.62,9737.624444444444,0.0200323784194684,0.0,0.0395812941828613,0.0373798674602589,0.098392580805129,0.1386785871343022,0.0,0.6078369330781338,0.058098358919846,Lagos
39,94719.66,116,4,54759.37,13689.8425,0.0262886516042825,0.0807469114418226,0.0,0.0,0.0,0.8929644369538948,0.0,0.0,0.0,Enugu
20,13080.89,100,6,43043.6,7173.933333333333,0.0,0.0,0.0,0.4754560492152143,0.0,0.1344202157812079,0.1169332955421944,0.0,0.2731904394613833,Kwara
30,25100.51,27,5,28284.75,5656.95,0.0,0.0523101671395363,0.2528199824994034,0.0,0.0,0.4998279991868409,0.0,0.0,0.1950418511742193,Imo
18,264641.64,47,4,11997.160000000002,2999.2900000000004,0.0,0.5195954709281196,0.0,0.4303493493460119,0.0,0.0,0.0500551797258684,0.0,0.0,Rivers
32,240453.88,33,12,115764.1,9647.008333333331,0.069413401909573,0.1564670739892592,0.203337304051947,0.0989296336256231,0.0697318944301385,0.0189029241362391,0.1217533760466327,0.2614643918105872,0.0,Kwara
54,25342.02,136,5,72403.45,14480.69,0.0587041087130516,0.1111074126992567,0.0,0.0,0.0,0.400680216205167,0.2789608782454427,0.1505473841370818,0.0,Enugu
22,76619.04,13,4,25489.97,6372.4925,0.0,0.0,0.8492705169915853,0.0,0.0,0.0,0.1507294830084147,0.0,0.0,Abuja FCT
23,18141.84,2,6,159810.84,26635.14,0.2960401184300139,0.0,0.0,0.6744165790005234,0.0,0.0,0.0295433025694627,0.0,0.0,Anambra
33,6347.47,25,6,64888.25,10814.708333333334,0.177104483477363,0.226563206743902,0.0,0.0,0.0,0.0,0.0,0.0,0.596332309778735,Oyo
29,52583.08,76,5,24982.800000000003,4996.56,0.4625190130809997,0.0,0.0156239492771026,0.0,0.0,0.0,0.0,0.4356457242582898,0.0862113133836079,Enugu
18,187053.75,94,6,60686.43,10114.405,0.0,0.0,0.0,0.1221945334401776,0.488960711645091,0.1160620257279922,0.2121800540911699,0.0,0.0606026750955691,Cross River
20,16049.6,6,5,45184.99,9036.998,0.6188028369597958,0.0,0.0270766907329181,0.039626876093145,0.0,0.0385917978514546,0.0,0.2759017983626864,0.0,Anambra
37,63682.22,5,7,36776.17,5253.738571428571,0.0274783915780245,0.0,0.0970726424203499,0.1886457997121505,0.0,0.132740576302535,0.4884915965963829,0.0151804823612681,0.0503905110292888,Cross River
