customer_id,txn_date,txn_amount,txn_category
FB100336,2024-05-18,3388.99,Salary Credit
FB100282,2024-04-25,370.28,Transfer
FB102546,2024-12-02,2786.28,Loan Repayment
FB101274,2025-12-23,3653.93,POS Purchase
FB100748,2025-02-07,3230.79,ATM Withdrawal
FB100853,2024-12-31,1691.28,Airtime/Data
FB101347,2024-10-19,3341.35,Savings Deposit
FB103242,2025-11-20,6172.61,Salary Credit
FB102610,2025-01-07,4904.82,ATM Withdrawal
FB103603,2025-01-31,15213.73,Loan Repayment
FB102052,2024-06-03,5482.23,Airtime/Data
FB103428,2024-01-07,34072.97,POS Purchase
FB100086,2024-09-21,1552.06,Salary Credit
FB100496,2024-10-21,6321.75,Bill Payment
FB105837,2025-07-04,5164.7,ATM Withdrawal
FB101917,2024-03-23,17267.63,POS Purchase
FB103595,2025-04-24,1618.64,Savings Deposit
FB100313,2025-07-01,29384.98,ATM Withdrawal
FB103586,2024-02-22,5431.48,Other/Unclassified
FB104111,2024-01-16,8938.09,POS Purchase
FB102978,2025-04-28,625.8,Salary Credit
FB101952,2025-10-23,11800.65,Airtime/Data
FB103175,2024-03-11,2418.48,Bill Payment
FB101913,2024-03-02,19481.51,Transfer
FB100455,2024-06-22,5022.68,Loan Repayment
FB101363,2025-02-09,4945.93,Salary Credit
FB104326,2024-04-12,9085.87,POS Purchase
FB101228,2024-09-19,6575.94,Savings Deposit
FB104717,2025-03-29,1011.38,Bill Payment
FB105372,2024-04-15,5335.98,Transfer
FB105453,2025-03-20,64428.66,POS Purchase
FB105657,2024-12-04,7483.5,POS Purchase
FB104996,2024-06-19,3645.44,POS Purchase
FB100204,2025-06-29,3233.71,Loan Repayment
FB101032,2024-12-04,39021.65,Salary Credit
FB100905,2025-06-11,7544.04,Airtime/Data
FB101061,2025-10-12,3312.33,ATM Withdrawal
FB102587,2024-11-03,10672.56,Bill Payment
FB102505,2025-09-07,2337.11,Salary Credit
FB103266,2024-12-12,45496.98,Transfer
FB104253,2025-05-02,12123.25,Bill Payment
FB105731,2025-01-31,8787.93,Transfer
FB102971,2024-04-14,8444.97,Airtime/Data
FB104535,2025-08-02,5457.79,Bill Payment
FB102991,2025-09-30,1741.64,Salary Credit
FB101670,2024-11-13,6932.89,POS Purchase
FB103559,2025-08-14,846.56,Salary Credit
FB101158,2025-07-11,809.95,ATM Withdrawal
FB104463,2025-01-09,1091.14,Savings Deposit
FB104535,2024-04-14,10649.29,Salary Credit
FB101788,2024-07-17,1384.58,Airtime/Data
FB105223,2024-11-14,33866.09,Other/Unclassified
FB105170,2024-07-16,8607.85,Transfer
FB103329,2024-10-11,12328.87,Airtime/Data
FB102503,2024-10-25,524.84,Airtime/Data
FB105788,2024-07-17,2010.55,Savings Deposit
FB101443,2025-11-18,2352.71,ATM Withdrawal
FB103517,2025-03-20,3306.07,Loan Repayment
FB104265,2025-12-18,1710.28,Savings Deposit
FB100933,2024-09-22,8088.15,Loan Repayment
FB101904,2025-06-08,9943.25,Bill Payment
FB104855,2025-04-18,30849.17,ATM Withdrawal
FB102785,2025-01-28,11847.69,POS Purchase
FB100238,2024-07-25,2378.66,Airtime/Data
FB103140,2024-10-31,2243.3,Savings Deposit
FB105113,2024-11-27,21366.8,Transfer
FB105401,2024-03-08,33453.31,Loan Repayment
FB100912,2024-05-06,899.68,Salary Credit
FB100483,2024-06-21,4190.39,Loan Repayment
FB103655,2025-02-24,887.88,Bill Payment
FB102840,2024-08-19,3244.83,Bill Payment
FB102771,2024-11-05,19830.27,POS Purchase
FB105801,2025-02-07,1859.98,Loan Repayment
FB103484,2024-05-13,2124.89,Salary Credit
FB101202,2025-04-11,1683.64,Other/Unclassified
FB102066,2024-04-12,827.86,POS Purchase
FB105226,2024-05-10,7626.67,Savings Deposit
FB100678,2025-01-24,3164.48,Transfer
FB105903,2024-02-12,9121.28,Loan Repayment
FB102508,2024-05-16,24178.15,Loan Repayment
FB101573,2024-07-19,8839.24,POS Purchase
FB101893,2025-09-07,3008.1,POS Purchase
FB104594,2025-05-16,1093.46,Salary Credit
FB102263,2025-08-30,9264.58,Transfer
FB100687,2024-12-03,30251.3,Savings Deposit
FB105625,2025-12-14,982.21,Bill Payment
FB101878,2025-10-24,816.5,Bill Payment
FB102176,2024-06-18,7789.08,Transfer
FB100748,2024-12-02,3345.24,ATM Withdrawal
FB100521,2024-01-02,16375.57,Airtime/Data
FB101210,2025-09-24,13109.37,POS Purchase
FB101759,2024-08-09,1286.8,POS Purchase
FB100021,2025-07-18,2056.22,Savings Deposit
FB103141,2025-11-21,4483.3,Transfer
FB103943,2024-03-06,16870.1,Salary Credit
FB105763,2025-05-23,5880.33,Transfer
FB101539,2024-07-25,4145.38,Bill Payment
FB102343,2025-12-20,4762.89,Transfer
FB103863,2025-09-04,1151.49,Salary Credit
FB100189,2025-01-23,1458.27,Bill Payment
FB104821,2025-05-09,1443.37,ATM Withdrawal
FB103879,2024-09-17,14013.49,Bill Payment
FB104905,2024-06-06,1718.06,ATM Withdrawal
FB103118,2024-09-24,10903.1,Savings Deposit
FB101523,2024-05-10,1850.0,Bill Payment
FB102333,2024-10-17,22892.23,Transfer
FB103335,2025-04-11,9938.73,Salary Credit
FB105625,2025-08-27,2821.35,Airtime/Data
FB101150,2025-08-20,5470.88,POS Purchase
FB103613,2025-03-31,1921.87,Bill Payment
FB103348,2025-08-30,632.0,ATM Withdrawal
FB105587,2025-02-06,96178.68,ATM Withdrawal
FB104184,2025-08-09,2106.83,POS Purchase
FB104847,2024-03-30,54609.65,POS Purchase
FB103905,2024-11-18,103.01,Bill Payment
FB100985,2024-07-30,8960.64,ATM Withdrawal
FB104179,2025-05-19,32142.24,POS Purchase
FB104550,2025-11-25,2617.03,Other/Unclassified
FB103345,2024-05-07,100.0,Salary Credit
FB100692,2024-12-28,233.12,Transfer
FB102471,2025-03-27,6850.02,Airtime/Data
FB104057,2025-07-14,4882.08,Loan Repayment
FB105070,2025-07-23,2909.98,Transfer
FB100126,2025-03-23,2791.26,Airtime/Data
FB101822,2025-01-07,666.36,Loan Repayment
FB102447,2024-04-24,12529.25,Airtime/Data
FB104604,2024-01-28,9425.11,Savings Deposit
FB103010,2024-05-06,4020.28,Transfer
FB103785,2024-09-29,8840.3,Bill Payment
FB102619,2024-11-24,4458.7,Airtime/Data
FB102046,2025-11-29,4090.68,Bill Payment
FB101295,2024-11-23,32163.5,Bill Payment
FB100023,2024-09-05,57870.06,Salary Credit
FB105683,2025-03-30,29960.13,Savings Deposit
FB102153,2025-11-30,857.21,Transfer
FB102461,2025-11-03,4155.93,POS Purchase
FB102360,2024-12-02,373.24,Loan Repayment
FB103206,2025-05-14,78885.99,Transfer
FB100757,2025-08-08,1284.11,Transfer
FB104458,2025-02-21,2223.35,ATM Withdrawal
FB102887,2024-11-01,253.28,Salary Credit
FB104947,2024-11-04,3214.33,Loan Repayment
FB101310,2025-12-25,4229.31,Loan Repayment
FB100023,2025-07-09,41171.82,Transfer
FB103911,2025-01-26,2058.96,Transfer
FB101889,2025-06-18,5447.01,Salary Credit
FB103745,2024-09-08,4768.5,ATM Withdrawal
FB105189,2025-02-08,4886.65,ATM Withdrawal
FB101330,2024-01-31,12569.12,POS Purchase
FB103960,2024-08-06,2529.45,Airtime/Data
FB103630,2025-12-01,3295.21,Salary Credit
FB101177,2024-10-23,22150.04,POS Purchase
FB103954,2024-07-29,112171.14,Savings Deposit
FB101472,2024-07-30,5849.32,POS Purchase
FB100024,2025-09-10,8152.13,ATM Withdrawal
FB105404,2024-08-27,6667.09,Salary Credit
FB100495,2024-05-16,5488.2,Salary Credit
FB105518,2025-09-15,11898.05,Loan Repayment
FB100240,2024-05-17,14085.67,POS Purchase
FB102216,2025-02-13,2087.53,Airtime/Data
FB100092,2025-06-12,59702.7,ATM Withdrawal
FB100339,2025-11-08,16880.53,Savings Deposit
FB101982,2025-10-21,2699.83,ATM Withdrawal
FB100082,2024-02-22,941.36,Loan Repayment
FB102300,2025-03-29,4892.58,ATM Withdrawal
FB100369,2025-04-06,4414.42,Salary Credit
FB102874,2025-02-10,16328.0,Salary Credit
FB104048,2025-12-01,14287.52,Loan Repayment
FB104168,2024-01-08,993.85,Loan Repayment
FB100023,2024-12-07,19039.15,Loan Repayment
FB105966,2024-02-24,2019.02,Loan Repayment
FB105600,2024-02-10,5880.56,Salary Credit
FB105525,2024-10-08,14406.47,Loan Repayment
FB100215,2025-01-30,7005.99,Savings Deposit
FB103014,2024-12-19,16994.51,Loan Repayment
FB103222,2024-11-03,8235.9,Airtime/Data
FB104783,2024-01-08,12065.05,Salary Credit
FB104257,2025-12-30,2318.86,Bill Payment
FB103128,2024-02-21,1789.28,POS Purchase
FB103862,2024-09-23,1671.35,ATM Withdrawal
FB103420,2024-12-24,1189.56,ATM Withdrawal
FB102602,2024-09-21,2312.74,ATM Withdrawal
FB103203,2025-12-29,1768.58,Bill Payment
FB100603,2024-09-25,8089.68,Bill Payment
FB101169,2024-11-09,26989.08,Bill Payment
FB101571,2025-11-18,8861.29,Salary Credit
FB104411,2025-04-21,33406.74,Loan Repayment
FB102869,2025-01-08,1311.87,Savings Deposit
FB100900,2025-05-22,1614.79,Bill Payment
FB103254,2025-10-23,416.22,Transfer
FB105357,2024-12-18,20947.84,Transfer
FB104455,2024-11-25,1476.65,POS Purchase
FB100789,2025-06-27,6983.13,POS Purchase
FB103494,2024-03-16,7627.12,Savings Deposit
FB102565,2025-09-27,3722.54,Loan Repayment
FB102094,2025-04-01,2645.5,ATM Withdrawal
FB102777,2025-12-20,36835.17,Savings Deposit
FB105454,2024-10-07,21117.67,Loan Repayment
FB100670,2024-01-18,2174.88,Salary Credit
FB103261,2025-03-28,37577.85,ATM Withdrawal
FB103252,2024-11-08,9832.22,Savings Deposit
FB103467,2024-09-22,896.96,ATM Withdrawal
FB103095,2024-07-19,826.71,ATM Withdrawal
FB102048,2025-01-24,1660.99,Transfer
FB104502,2024-09-25,2096.58,Salary Credit
FB100334,2025-03-09,1266.66,Bill Payment
FB101126,2024-08-06,9360.57,POS Purchase
FB100155,2025-10-19,13459.18,Transfer
FB102196,2025-10-01,14441.04,Bill Payment
FB105301,2025-07-22,12236.84,Savings Deposit
FB102633,2024-08-26,7084.18,Loan Repayment
FB102680,2025-01-14,6206.47,Savings Deposit
FB103804,2025-05-10,653.9,Transfer
FB105125,2024-08-11,8222.09,ATM Withdrawal
FB105292,2025-10-05,916.62,ATM Withdrawal
FB102591,2025-01-08,14636.95,Salary Credit
FB104414,2025-10-26,5505.72,Bill Payment
FB101210,2025-12-28,3670.2,Salary Credit
FB105754,2024-07-13,5435.29,Transfer
FB103500,2024-11-02,2806.46,ATM Withdrawal
FB104095,2025-05-22,5381.04,Bill Payment
FB102967,2025-07-30,15368.79,POS Purchase
FB103478,2025-06-18,3477.51,Salary Credit
FB101715,2024-07-29,24940.41,Airtime/Data
FB100577,2024-07-07,1409.8,Loan Repayment
FB104721,2024-04-17,23734.6,Transfer
FB100960,2024-06-06,30426.57,Savings Deposit
FB102769,2024-07-16,51011.88,Transfer
FB100108,2025-09-21,10014.45,ATM Withdrawal
FB102129,2025-01-02,764.83,Loan Repayment
FB104671,2025-12-12,1824.71,POS Purchase
FB103732,2025-02-27,18725.76,Transfer
FB103157,2024-04-07,1678.53,Other/Unclassified
FB101469,2025-10-28,16726.2,POS Purchase
FB100673,2025-03-30,12649.0,Salary Credit
FB102666,2025-04-26,2140.76,Bill Payment
FB102362,2024-07-31,6022.23,Airtime/Data
FB102340,2024-11-19,10882.59,Bill Payment
FB103397,2024-11-14,30572.62,Loan Repayment
FB102235,2024-11-13,4338.88,POS Purchase
FB101695,2024-05-31,887.31,Airtime/Data
FB104940,2024-05-17,16179.5,ATM Withdrawal
FB103934,2025-02-01,11023.63,Loan Repayment
FB105015,2025-03-25,3861.86,POS Purchase
FB103749,2024-10-09,1680.17,Airtime/Data
FB102183,2024-11-01,751.98,Transfer
FB104184,2024-06-30,1815.33,Airtime/Data
FB100702,2024-04-04,72593.6,Airtime/Data
FB100508,2025-04-07,6330.95,Loan Repayment
FB100420,2025-08-10,6147.53,Bill Payment
FB103235,2024-02-17,41608.73,Transfer
FB100510,2025-01-18,6201.9,Airtime/Data
FB100411,2025-09-26,25419.33,Salary Credit
FB101636,2025-05-07,1526.3,Loan Repayment
FB102921,2024-03-13,6195.28,Bill Payment
FB103773,2025-11-05,1060.02,ATM Withdrawal
FB103327,2024-04-13,2091.71,POS Purchase
FB105796,2025-10-13,25353.5,Transfer
FB102822,2025-08-09,1402.8,Transfer
FB104390,2025-06-15,5828.1,Loan Repayment
FB100501,2024-05-27,2706.35,Bill Payment
FB101786,2025-10-07,2185.58,Salary Credit
FB103776,2025-10-01,7692.58,Airtime/Data
FB104416,2025-04-22,2184.96,POS Purchase
FB103950,2024-01-31,2702.6,Transfer
FB105757,2024-06-28,6089.28,Airtime/Data
FB105245,2024-05-24,2561.75,Savings Deposit
FB105063,2025-11-10,3598.33,POS Purchase
FB102308,2024-12-19,9537.5,Transfer
FB104985,2025-12-12,13525.39,Airtime/Data
FB100392,2025-07-22,470165.5041500111,Transfer
FB102469,2025-12-18,21632.31,Loan Repayment
FB104425,2025-01-16,4993.39,Transfer
FB101950,2025-05-09,1958.42,Airtime/Data
FB100520,2025-03-22,424.27,ATM Withdrawal
FB101336,2024-12-12,776.34,POS Purchase
FB102948,2025-04-08,4674.24,Airtime/Data
FB103351,2024-07-01,3776.14,Salary Credit
FB101286,2024-01-01,7841.7,Salary Credit
FB101482,2024-08-31,9403.47,Loan Repayment
FB102131,2025-12-19,6370.11,POS Purchase
FB100809,2025-02-01,1212.46,Savings Deposit
FB101282,2024-10-22,1235.83,POS Purchase
FB102352,2025-05-19,384.38,ATM Withdrawal
FB102990,2025-05-20,3463.89,POS Purchase
FB102567,2024-07-05,7097.66,Savings Deposit
FB101319,2024-11-17,4785.11,Transfer
FB100505,2024-04-10,9826.82,Salary Credit
FB102064,2025-02-28,9133.26,ATM Withdrawal
FB100877,2025-05-30,4653.35,Airtime/Data
FB105698,2024-07-13,6510.35,POS Purchase
FB104165,2025-01-25,3064.57,Transfer
FB105030,2025-01-11,2037.4,Airtime/Data
FB102811,2025-03-12,25099.62,Loan Repayment
FB101168,2024-09-01,1583.56,POS Purchase
FB105679,2025-12-22,6064.78,Savings Deposit
FB101137,2024-07-30,2584.3,Transfer
FB102727,2024-10-17,4380.59,Savings Deposit
FB102901,2024-03-15,14388.5,Savings Deposit
FB100634,2025-10-18,40937.62,Airtime/Data
FB104819,2025-07-14,4204.06,Savings Deposit
FB103806,2025-02-24,18517.22,Salary Credit
FB100909,2024-08-08,5988.85,Savings Deposit
FB103818,2025-04-13,10598.35,POS Purchase
FB100889,2025-11-28,8401.95,POS Purchase
FB101872,2024-10-15,1536.86,Loan Repayment
FB102379,2025-10-16,6013.37,Transfer
FB102872,2024-03-22,4748.72,Loan Repayment
FB104054,2024-11-18,1802.92,ATM Withdrawal
FB104277,2024-05-20,2573.44,Salary Credit
FB105329,2025-02-09,6509.49,Transfer
FB101769,2024-12-29,29008.14,Savings Deposit
FB103521,2024-12-20,12863.28,Airtime/Data
FB102792,2024-02-02,3222.1,Loan Repayment
FB101369,2024-05-12,4725.24,Loan Repayment
FB102602,2025-12-12,2996.11,POS Purchase
FB103860,2024-09-16,2030.19,Airtime/Data
FB100864,2024-02-18,2248.54,ATM Withdrawal
FB100293,2024-03-31,4221.0,Salary Credit
FB101796,2024-10-29,2140.1,POS Purchase
FB102905,2024-08-27,3987.2,ATM Withdrawal
FB104094,2025-09-04,250.02,ATM Withdrawal
FB104488,2025-04-10,5939.88,ATM Withdrawal
FB101517,2025-01-11,5780.68,Airtime/Data
FB100000,2025-07-21,6214.53,Loan Repayment
FB100436,2025-08-03,2332.85,Transfer
FB103494,2025-02-25,3172.93,ATM Withdrawal
FB104127,2024-05-21,17175.8,Bill Payment
FB102205,2024-11-15,164.71,Airtime/Data
FB103597,2025-05-19,6734.83,POS Purchase
FB101761,2024-10-24,32322.49,Bill Payment
FB101512,2024-08-23,10087.3,Airtime/Data
FB101140,2024-01-18,4907.43,Savings Deposit
FB103928,2025-01-24,653.36,Bill Payment
FB105932,2024-07-03,5032.209999999999,Salary Credit
FB100340,2024-03-28,1089.6,Airtime/Data
FB105192,2025-10-29,2693.18,Salary Credit
FB100649,2025-05-14,5887.98,Airtime/Data
FB105897,2025-02-21,4478.79,Airtime/Data
FB100088,2024-02-29,80635.59,Loan Repayment
FB101977,2025-11-03,29724.55,Transfer
FB104729,2024-02-04,2200.41,Savings Deposit
FB100958,2024-10-21,2379.72,Savings Deposit
FB102817,2024-07-22,1698.83,Salary Credit
FB101961,2024-09-04,4290.84,Bill Payment
FB102041,2025-08-22,8233.14,Salary Credit
FB102538,2025-01-09,1398.36,POS Purchase
FB105547,2025-03-27,2780.67,Airtime/Data
FB103818,2024-05-28,41985.98,POS Purchase
FB105123,2024-08-07,5174.29,POS Purchase
FB105879,2024-04-23,2515.33,POS Purchase
FB101432,2025-07-28,4717.84,ATM Withdrawal
FB101602,2025-02-24,3605.69,POS Purchase
FB102361,2024-03-17,43296.18,POS Purchase
FB102505,2024-04-11,25420.53,Savings Deposit
FB105658,2025-03-06,4121.98,Transfer
FB101494,2025-08-23,11945.0,ATM Withdrawal
FB102750,2025-01-29,21248.58,Airtime/Data
FB101063,2024-03-26,4979.41,Transfer
FB104394,2025-03-24,2178.96,Transfer
FB100445,2024-02-29,1237.01,POS Purchase
FB104662,2025-11-08,7024.68,Savings Deposit
FB103867,2024-07-25,5422.32,Transfer
FB104890,2024-11-24,5403.18,Salary Credit
FB103044,2025-01-15,2376.82,Loan Repayment
FB104601,2025-11-19,9184.48,Bill Payment
FB105879,2024-05-05,29404.26,Airtime/Data
FB104320,2025-08-14,13943.7,Bill Payment
FB101337,2025-01-19,11806.54,Airtime/Data
FB102467,2025-09-30,2621.82,Airtime/Data
FB105983,2025-04-05,492.94,Bill Payment
FB100300,2024-01-31,1543.67,Transfer
FB102640,2024-01-25,6439.61,Savings Deposit
FB104744,2024-10-09,16259.8,Bill Payment
FB105107,2024-01-07,5864.89,Salary Credit
FB105199,2024-12-08,16635.32,Bill Payment
FB102910,2025-11-29,12067.02,Salary Credit
FB105512,2025-06-23,45795.28,POS Purchase
FB105291,2025-09-08,12796.12,Loan Repayment
FB104494,2024-03-16,12243.07,Loan Repayment
FB100208,2024-02-16,4259.71,Salary Credit
FB100710,2025-04-17,238.44,Savings Deposit
FB101368,2024-05-23,470165.5041500111,POS Purchase
FB103357,2024-06-29,1522.75,Other/Unclassified
FB104484,2024-10-19,4815.02,Loan Repayment
FB105049,2025-02-09,3632.24,Bill Payment
FB103928,2025-08-25,2322.34,Savings Deposit
FB102299,2024-07-21,2436.24,Salary Credit
FB101000,2024-06-05,3013.0,ATM Withdrawal
FB105133,2025-10-20,10814.34,Bill Payment
FB100416,2024-08-26,1805.96,Loan Repayment
FB101079,2024-07-21,11473.25,POS Purchase
FB104324,2025-10-12,1880.61,Airtime/Data
FB104652,2024-08-19,620.31,Loan Repayment
FB103088,2025-05-02,511.46,Bill Payment
FB101890,2025-06-06,2008.09,POS Purchase
FB102109,2024-11-02,8271.02,Airtime/Data
FB103321,2025-01-02,8817.31,Transfer
FB102196,2024-06-05,2910.28,Loan Repayment
FB103776,2025-03-21,1399.9,Bill Payment
FB104848,2024-11-07,21815.45,Loan Repayment
FB104172,2024-04-02,20222.2,Airtime/Data
FB101319,2024-08-04,17961.32,Savings Deposit
FB101504,2025-06-10,1872.54,Bill Payment
FB100610,2024-02-16,16534.21,Loan Repayment
FB100833,2024-08-20,783.06,Salary Credit
FB104088,2024-01-17,14926.55,ATM Withdrawal
FB104745,2024-02-22,12374.23,ATM Withdrawal
FB105906,2024-06-14,3047.01,Savings Deposit
FB101582,2025-08-07,8596.51,Airtime/Data
FB100757,2025-12-28,3825.74,Transfer
FB105076,2024-02-19,1662.86,ATM Withdrawal
FB100040,2024-08-09,7343.46,Transfer
FB102662,2025-05-10,1466.9,Bill Payment
FB102554,2025-09-12,5195.52,Airtime/Data
FB104894,2024-12-21,9852.27,Bill Payment
FB102016,2025-09-30,2593.23,Loan Repayment
FB105094,2025-10-14,4705.65,Other/Unclassified
FB104501,2024-06-01,3309.69,Transfer
FB105359,2025-06-06,4473.68,POS Purchase
FB101888,2025-10-12,1783.64,Bill Payment
FB104526,2025-10-17,49603.21,POS Purchase
FB103970,2024-10-04,41607.28,Loan Repayment
FB101226,2025-01-15,2667.43,Bill Payment
FB100294,2025-04-14,5218.21,Salary Credit
FB105324,2025-12-04,1779.31,ATM Withdrawal
FB103151,2024-06-03,424.31,Salary Credit
FB105072,2025-05-26,4216.53,Airtime/Data
FB100404,2025-07-03,35861.25,POS Purchase
FB105409,2025-07-14,2444.49,Bill Payment
FB100285,2025-02-25,62721.09,Salary Credit
FB100384,2024-06-24,14592.65,Savings Deposit
FB101358,2024-06-11,5242.78,Transfer
FB104718,2024-10-06,659.32,Savings Deposit
FB101089,2025-03-25,5577.39,ATM Withdrawal
FB103573,2024-05-15,500.77,ATM Withdrawal
FB102753,2025-04-04,28246.66,Bill Payment
FB104666,2024-05-08,2848.7,Airtime/Data
FB100746,2025-09-18,7407.47,Airtime/Data
FB102470,2025-11-05,6650.79,Bill Payment
FB104030,2025-08-23,1482.22,Transfer
FB102309,2024-10-23,557.75,POS Purchase
FB105770,2024-12-13,2515.0,POS Purchase
FB101052,2025-04-20,2338.82,ATM Withdrawal
FB100333,2025-01-23,1610.17,ATM Withdrawal
FB101650,2024-03-04,27457.46,POS Purchase
FB100611,2024-04-27,6899.24,Transfer
FB105844,2024-03-13,954.07,ATM Withdrawal
FB100812,2025-07-22,17248.98,POS Purchase
FB100452,2025-12-02,1614.3,Loan Repayment
FB100082,2024-09-01,470165.5041500111,Loan Repayment
FB101886,2024-04-12,680.68,Transfer
FB100144,2024-05-24,5922.11,Savings Deposit
FB105452,2024-01-07,3174.43,Savings Deposit
FB102215,2025-07-17,952.06,Salary Credit
FB102194,2025-09-05,878.0,ATM Withdrawal
FB104139,2024-07-29,7495.93,Loan Repayment
FB100694,2025-03-26,2578.08,Savings Deposit
FB105482,2024-09-10,14224.08,Transfer
FB105140,2025-03-23,1896.3,Airtime/Data
FB100037,2025-10-10,3811.31,Loan Repayment
FB105704,2024-04-24,9465.3,ATM Withdrawal
FB100941,2025-06-08,3627.62,Bill Payment
FB100441,2025-02-03,27287.67,Savings Deposit
FB102205,2024-03-15,7750.88,Loan Repayment
FB101931,2024-11-07,10765.65,Savings Deposit
FB102374,2025-09-21,2936.76,POS Purchase
FB101524,2025-07-27,15758.92,Bill Payment
FB105300,2025-11-11,1563.56,Loan Repayment
FB101832,2024-09-30,2814.53,Salary Credit
FB100986,2025-05-28,12717.15,Loan Repayment
FB103659,2024-09-10,19146.6,Salary Credit
FB100799,2024-03-22,12732.94,Bill Payment
FB100917,2024-04-08,2959.65,Transfer
FB103120,2024-06-04,17189.41,Savings Deposit
FB104681,2024-09-24,946.86,POS Purchase
FB101298,2024-04-10,2808.31,Salary Credit
FB104795,2025-11-19,1509.39,Transfer
FB105064,2025-05-04,778.83,Transfer
FB100176,2024-08-12,470165.5041500111,Transfer
FB105356,2025-01-10,889.08,Loan Repayment
FB104463,2024-03-03,11871.35,Bill Payment
FB101710,2025-10-01,4412.57,Loan Repayment
FB100243,2025-10-31,21846.08,Loan Repayment
FB101692,2025-04-01,5818.44,Salary Credit
FB100267,2024-01-12,23845.46,Loan Repayment
FB103946,2024-11-30,6242.88,Loan Repayment
FB100507,2024-09-28,5379.83,Bill Payment
FB101703,2024-07-11,781.6,Salary Credit
FB101900,2025-11-09,9713.9,ATM Withdrawal
FB100035,2025-08-27,470165.5041500111,Transfer
FB101028,2024-10-06,1407.82,Transfer
FB105521,2024-09-13,1361.47,Transfer
FB103886,2025-11-07,7592.14,Salary Credit
FB104470,2024-10-09,2587.76,Loan Repayment
FB101613,2024-04-20,3195.97,Airtime/Data
FB100469,2024-02-15,496.29,POS Purchase
FB101726,2024-06-09,2347.08,ATM Withdrawal
FB101588,2024-06-04,2966.01,Savings Deposit
FB102060,2025-09-17,511.26,Savings Deposit
FB104314,2025-10-30,7892.49,Airtime/Data
FB100438,2024-10-02,1597.83,ATM Withdrawal
FB103945,2024-07-05,7686.09,Salary Credit
FB104020,2024-10-25,1043.02,Airtime/Data
FB101233,2025-04-01,24790.76,Airtime/Data
FB105657,2024-12-24,1530.73,POS Purchase
FB104047,2024-10-04,7947.96,Loan Repayment
FB105089,2024-08-22,873.04,Salary Credit
FB105196,2025-01-03,10850.39,ATM Withdrawal
FB105270,2024-02-26,4881.69,POS Purchase
FB105678,2025-03-07,24932.86,Salary Credit
FB104359,2024-05-11,1163.68,Airtime/Data
FB102289,2024-02-17,597.35,Transfer
FB104610,2024-02-28,1262.81,Salary Credit
FB102509,2024-10-26,23038.62,Savings Deposit
FB105522,2024-05-19,3522.63,Transfer
FB102446,2024-03-12,3721.17,Transfer
FB105048,2024-12-23,5470.15,POS Purchase
FB105507,2025-11-20,2724.07,POS Purchase
FB105614,2025-01-29,1748.7,Savings Deposit
FB102715,2025-10-09,841.79,Transfer
FB104924,2024-12-26,14378.83,Loan Repayment
FB101785,2025-03-03,80950.73,ATM Withdrawal
FB102612,2024-10-19,365.57,Loan Repayment
FB101490,2024-09-21,1151.28,ATM Withdrawal
FB100233,2024-01-04,2029.64,Loan Repayment
FB100995,2024-08-17,9817.99,Loan Repayment
FB102819,2024-02-13,3634.46,Airtime/Data
FB100685,2024-02-22,14483.62,Salary Credit
FB103148,2025-01-10,5255.91,Airtime/Data
FB101423,2025-06-15,43028.35,Bill Payment
FB104896,2025-04-18,1583.52,POS Purchase
FB103944,2024-02-02,1199.92,POS Purchase
FB105879,2025-04-06,5632.39,Salary Credit
FB101111,2025-07-22,12506.75,Transfer
FB100516,2024-02-08,909.67,Airtime/Data
FB105976,2024-12-21,1649.84,Transfer
FB101062,2025-09-03,1333.72,Savings Deposit
FB101310,2024-10-28,9119.13,Savings Deposit
FB104663,2024-03-07,41650.23,ATM Withdrawal
FB102421,2025-11-20,50993.99,POS Purchase
FB104881,2025-03-23,3052.33,Other/Unclassified
FB102620,2025-03-27,1270.34,ATM Withdrawal
FB103165,2025-05-02,3109.24,Bill Payment
FB100723,2025-01-22,568.03,POS Purchase
FB101872,2025-11-12,9609.87,POS Purchase
FB104679,2025-04-27,6387.25,Loan Repayment
FB104920,2025-06-15,1731.6,Airtime/Data
FB102266,2025-06-30,3885.9,ATM Withdrawal
FB102424,2025-11-25,4886.39,POS Purchase
FB102603,2025-04-24,9362.45,POS Purchase
FB103462,2025-08-27,24718.19,Loan Repayment
FB103069,2024-05-02,20701.6,POS Purchase
FB103486,2024-01-21,1092.19,Transfer
FB104226,2024-04-22,21476.67,Airtime/Data
FB104537,2024-10-08,5083.47,Loan Repayment
FB100611,2025-11-02,921.69,Salary Credit
FB103384,2025-08-10,4503.64,Transfer
FB102720,2024-02-24,2655.96,Loan Repayment
FB100919,2024-01-08,12243.43,Salary Credit
FB105904,2024-10-20,4176.91,Other/Unclassified
FB104497,2024-10-13,19169.06,POS Purchase
FB101530,2024-06-03,15572.53,Savings Deposit
FB103916,2024-04-24,9408.29,Transfer
FB105897,2025-02-13,8888.2,Loan Repayment
FB105288,2025-07-13,2002.0,Loan Repayment
FB105651,2025-11-19,1843.03,ATM Withdrawal
FB104966,2024-06-25,4820.03,Bill Payment
FB100676,2025-07-29,53505.75,ATM Withdrawal
FB105960,2025-12-08,8277.79,Bill Payment
FB101441,2024-02-09,4907.98,Transfer
FB101515,2024-10-11,55801.21,Loan Repayment
